track_id,track_name,track_artist,track_popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5MChi9fdCbTIWDJPPUuuW6,Beautiful Escape,Tom Misch,65,pop,0.944,0.514,5,-7.895,1,0.195,0.0684,0.00209,0.103,0.331,120.004,276785
67XvTYkcS9uvlCOlLFGyXJ,"Ando Con ""Él""",Rudy Torres,14,latin,0.692,0.575,7,-7.531,0,0.16,0.407,9.9e-06,0.159,0.615,136.814,208533
7F6f0GrWlOG0kVtdiCXCaU,Exército da Paz (Peace Army),Natiruts,56,edm,0.553,0.768,2,-6.376,0,0.0413,0.179,0.0,0.0784,0.926,178.075,259413
0EqtsCvcDjEz6svFsaV5HN,Save Me,Aimee Mann,56,rock,0.616,0.346,10,-10.438,1,0.0304,0.604,0.00232,0.0914,0.344,143.351,274493
3s2Qd1rsWqbvOoxpFTRp8D,Kraazy,Likybo,78,rap,0.689,0.701,6,-9.477,0,0.237,0.314,0.0,0.123,0.37,94.982,151579
7qLqv48Sl8JTFRlqotyvfY,Mondsichel,Celo & Abdi,0,rap,0.544,0.59,4,-6.677,0,0.464,0.265,0.0,0.092,0.32,80.026,297324
72RFLY7sigTDszBRAKg9Mf,Like A Bitch - Extended Mix,Zomboy,53,rap,0.592,0.988,6,-0.846,1,0.0997,0.000767,0.707,0.0847,0.268,149.985,264000
2dB5GYSO8IdZazyTp8YhgB,Deadwater,Wet,2,pop,0.65,0.463,10,-8.9,1,0.0416,0.348,0.000847,0.0822,0.222,135.115,217400
7JAo7wy8BzmP9smtTJ3fuU,Blinding Lights,Lucas Estrada,65,latin,0.614,0.802,10,-5.403,1,0.0327,0.167,0.000411,0.0833,0.479,98.008,130900
5yOQ7KQIHkSX4KDvHFIf9F,Area51,Hardwell,26,edm,0.634,0.862,6,-4.764,0,0.0977,7.23e-05,0.00549,0.155,0.493,128.149,180000
6K8foTY6IF5sPDKxoWQVVs,I Know Who Hold Tomorrow,Kelly Price,8,r&b,0.346,0.2,8,-11.478,1,0.0312,0.899,0.0,0.197,0.352,82.846,189347
4D5POIvEJfBH8wO80Ic4T8,Before Paris,Tom Misch,50,pop,0.714,0.373,6,-12.269,0,0.234,0.711,0.0373,0.134,0.082,103.967,149811
6yJxCltgtmGxIgKOS6ndnu,Greatest Love of All,Whitney Houston,65,rock,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.117,0.248,131.242,291400
6so3XYH1yyeWFGskbQvDjQ,"OK, You're Right",50 Cent,0,rap,0.533,0.596,10,-3.802,0,0.0891,0.0286,0.0,0.0684,0.454,97.237,184707
6Sd7GgEy2qvX1puD1jb2J7,Alright - Remastered,Janet Jackson,4,r&b,0.668,0.89,11,-7.128,1,0.036,0.0983,0.514,0.565,0.964,111.737,386533
6iSTWxErxiep4YiYjXGmSo,Want,Angus Maude,0,pop,0.449,0.115,9,-10.706,0,0.0507,0.93,0.0,0.108,0.19,165.952,190680
7MsgiyWoerebFF0zaahmCr,B.S.G.S.,sooogood!,30,pop,0.625,0.905,6,-6.323,0,0.135,0.553,0.0298,0.247,0.597,140.026,141473
4a4FDbcyhBUtKwJ7LwCdml,Save You,Ray Rockman,48,rap,0.62,0.59,5,-8.289,0,0.0497,0.342,0.0,0.0958,0.27,160.026,192000
6tv43DiBgTHgC0dtID2MXW,Superlove (feat. Oh Wonder),Whethan,46,edm,0.578,0.491,11,-8.544,0,0.21,0.203,0.000378,0.182,0.64,98.273,184814
4tRR0oqkIFjs39wC5cAuK6,Shut It Down,Neil Young,43,rock,0.383,0.577,4,-12.461,1,0.03,0.0157,0.0,0.0812,0.23,79.96,224031
0rNqUrYiOu4tuEMdNgpqTO,G Funk,Nancy Fletcher,29,rap,0.699,0.833,0,-6.599,1,0.206,0.00525,0.0,0.0609,0.925,78.963,288173
5BaolTYoMS1V2mQgpeHTLg,Villas,Dylan Sitts,51,latin,0.703,0.414,4,-13.372,1,0.0561,0.475,0.765,0.103,0.137,170.998,214140
2HbIfGXrg2cyy8yVOoCJhB,Notre-dame,Triomphe,44,edm,0.668,0.898,4,-11.22,1,0.0452,0.482,0.737,0.069,0.425,112.993,165664
30g3R8mv8qyLKv1A0cAFil,Brown Eyed Girl,Van Morrison,14,rock,0.496,0.586,7,-10.991,1,0.0353,0.182,0.0,0.332,0.899,148.882,183520
3EBkSsvod8DflnNLGvx0QR,Not Going Home (feat. Gia Koka),DVBBS,60,latin,0.749,0.747,6,-6.457,1,0.121,0.0938,1.17e-05,0.256,0.475,109.063,195187
5Qnk8vP5g9l5SDQKU3qyYQ,Leave,Borgeous,56,pop,0.762,0.665,11,-6.92,0,0.0471,0.169,0.0,0.103,0.961,115.946,193640
7HMmFQsKsljwTw8bS7lu19,Rare,Selena Gomez,88,pop,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590
7myUDFaDjYmdXCmpXzAhvO,Toda Mi Gente,Lolita,16,latin,0.743,0.594,7,-13.053,1,0.269,0.00816,0.000146,0.13,0.458,110.003,200727
7d925XvWGIlD2o5Oa08vri,Beautiful Life (feat. Sandro Cavazza) - Gareth Emery Remix,Lost Frequencies,14,edm,0.464,0.873,2,-3.924,0,0.0721,0.0789,0.0224,0.329,0.414,129.931,220380
1yeHVJsVPN3ZskQ398be1E,One,Ghostface Killah,32,rap,0.755,0.702,11,-7.022,1,0.216,0.0254,0.0,0.0809,0.501,89.62,226333
4JZPpdcRWfAKK5n8o1dArz,המוסד,La Coka Nostra,36,rap,0.592,0.934,2,-4.611,1,0.0795,0.000734,5.23e-05,0.116,0.332,89.977,196624
5YuZQg9r1qdAgF86TnrIHy,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,5,pop,0.65,0.951,11,-5.465,1,0.0729,0.232,0.0,0.979,0.727,96.032,170449
2APxH5XbOLDTmW9X5yi6Hw,Dreams,Van Halen,57,rock,0.455,0.758,0,-11.361,1,0.0454,0.223,2.51e-06,0.0986,0.54,141.304,294000
5nS1Qzp6og3WIDj66VaE9V,Heaven On Earth,Stars Go Dim,2,pop,0.671,0.756,4,-6.757,0,0.0731,0.064,0.0,0.126,0.7,98.012,178680
4HGmG34rGeFn4BsJ2OjBMH,Feel Good,Dark Culture,18,edm,0.71,0.904,5,-5.337,0,0.0434,0.0946,0.754,0.426,0.457,120.011,198077
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,90,pop,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067
68kLzyjFtXoKIv4NZQlZYe,Too Fast,st. august,37,rap,0.693,0.784,5,-8.187,0,0.0674,0.0979,1.1e-05,0.0872,0.53,159.975,240187
5e1s5JMszwlJxAnIjqReqd,Ficar Sem Você,Davi,34,latin,0.788,0.407,7,-7.627,0,0.26,0.209,3.18e-06,0.288,0.506,149.988,192069
17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,13,rap,0.621,0.672,4,-3.892,0,0.276,0.21,0.0,0.13,0.228,83.808,251267
19ISEtEat3oefNy4yVFLFK,Clarity,Model Man,53,edm,0.628,0.8,11,-7.394,1,0.0691,0.0737,0.455,0.203,0.352,119.943,244000
1klll7GJ9hNi07Bncgqtk9,One Second,MACHADO,17,edm,0.696,0.879,0,-5.861,1,0.0659,0.00217,0.532,0.116,0.315,131.953,227292
0PsbWiVtix5FoTZ1s00mEl,Come Sail Away,Styx,64,rock,0.29,0.336,0,-15.593,1,0.0319,0.0971,1.11e-06,0.0995,0.141,142.344,367000
6JVSdyD8zBBIdUlHrUKUzX,Forever,Drvmmer,35,r&b,0.592,0.716,0,-5.589,1,0.0685,0.0223,0.00433,0.398,0.0398,140.023,174857
76fY0vhiDWoyZZ48JH3ulF,Lesson on Counting,"quickly, quickly",58,rap,0.649,0.873,6,-6.099,1,0.484,0.375,0.159,0.154,0.848,125.424,137143
7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,PNAU,65,pop,0.567,0.946,5,-2.245,0,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208367
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,Childish Gambino,71,latin,0.554,0.596,7,-8.214,1,0.13,0.162,0.00482,0.0805,0.255,165.728,297404
6ECavWiIYWE2Anxm81t06u,Lord Knows (feat. Justin Adams),Upchurch,44,rap,0.768,0.766,6,-3.697,1,0.0891,0.334,0.0,0.115,0.676,129.985,192923
6cVHu0HmKo4oEOSOqooTa3,La Negra Tomasa - Bilongo - Versión Tropical,Caifanes,63,rock,0.53,0.683,2,-7.13,1,0.0313,0.234,0.311,0.274,0.694,174.441,472400
7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,Air Supply,67,rock,0.512,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.381,243000
4T4MW44Qmowo4qM3KwkVsU,A Milli,Lil Wayne,46,rap,0.664,0.69,6,-8.65,0,0.29,0.0375,0.00111,0.28,0.764,151.583,221760
4y7MogcFeMrp4QXPVHloyB,Temes,iLe,47,latin,0.677,0.221,6,-13.398,0,0.0461,0.754,0.000192,0.115,0.518,96.038,196985
6ebc4E12NKONhhkHf1ud2b,Ramona,Fever Feel,30,rock,0.398,0.511,4,-5.68,1,0.0304,0.609,0.0,0.31,0.539,118.701,164280
2AoRRax8pJeQEj9nGDUKob,Flotando,Francisca Valenzuela,53,latin,0.604,0.693,6,-4.493,1,0.0398,0.294,0.0,0.359,0.371,162.099,242064
6P1SNP4w09zcvdt4oytb5d,Rock the House,Gorillaz,52,r&b,0.742,0.815,2,-6.603,1,0.179,0.0762,0.00145,0.204,0.637,171.918,183640
0xARbGHzPT1o5t1sFlmyO2,Grip - Jay Pryor Remix,Seeb,50,edm,0.664,0.967,1,-2.055,0,0.0757,0.0883,2.42e-05,0.175,0.609,125.943,186667
3qfoXvz6lLGKE8Ry0All1K,To Comprehend,Marrakesh,45,pop,0.492,0.656,3,-8.495,0,0.0373,0.204,0.0928,0.114,0.487,141.997,181348
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,79,pop,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120
3glpIWHHvA0MgWnzB0mXqX,Tell Your Friends (feat. Loote),The Him,49,edm,0.489,0.796,3,-7.567,1,0.234,0.0122,9.45e-06,0.148,0.63,88.923,162809
1Qg0JhbqPhYki1a5bv7NgH,Save Me,LISTENBEE,60,latin,0.752,0.627,1,-8.242,1,0.0308,0.0165,0.000113,0.123,0.686,122.003,210707
2CdS3DRqWR5LAhy4hM5X9W,Laid,James,64,rock,0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,156667
5IK2FtuC0qmHHam9sWFxUI,Who's Crying Now,Journey,58,rock,0.57,0.554,9,-9.732,0,0.0288,0.0548,0.0,0.139,0.372,122.135,300147
7qf3VKqcN2retPfpdMGHNu,Animals - Oliver Heldens Remix,Martin Garrix,30,edm,0.669,0.949,1,-5.1,1,0.0452,0.0225,0.901,0.188,0.513,128.015,262813
1ZpDPZU5LeMqqLAAOxqPMh,Marlboro,MiyaGi,3,rap,0.561,0.515,2,-7.07,1,0.102,0.395,0.0156,0.17,0.0593,77.897,243422
5xD5mG8uIsyxA73S0nP0Rh,Feelings,Deep Chills,49,latin,0.818,0.575,6,-8.454,1,0.0457,0.392,2.3e-05,0.118,0.384,107.041,163738
2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,87,rap,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320
7emaYglDWhc3lznTFTHUI4,Tony Love - Remix,Pekeño 77,0,rap,0.706,0.634,4,-3.458,0,0.0469,0.00211,3.47e-06,0.0908,0.391,150.122,239604
6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,J. Cole,70,rap,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747
1nIDYHvLaZnD5lEf66SH80,TTYLXOX,Bella Thorne,47,pop,0.819,0.683,7,-6.144,1,0.156,0.00291,0.122,0.254,0.671,112.007,154773
5YScXJKtefsgdskIy60N7A,Tubthumping,Chumbawamba,62,rock,0.263,0.871,2,-7.496,1,0.131,0.106,0.0,0.363,0.622,206.679,278960
4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes,Imagine Dragons,18,pop,0.675,0.649,1,-4.953,1,0.0315,0.0429,0.0,0.128,0.537,134.955,201240
5rUTxVxfvEA4wdEecWm7el,Wild Ones - Nightcall Remix,Theresa Rex,45,latin,0.677,0.62,5,-5.174,1,0.177,0.246,0.0,0.0987,0.66,99.811,177653
6xdLJrVj4vIXwhuG8TMopk,Crazy Little Thing Called Love - Remastered 2011,Queen,74,rock,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,163373
5jSHEphh8r7VnQYwavSFPf,Sunset,Hyperparadise,7,rap,0.669,0.2,5,-16.88,0,0.197,0.934,0.901,0.138,0.506,166.25,177854
0sHFw13WH3LtSB3yP8UMYJ,Falling for U,Peachy!,78,rock,0.516,0.358,8,-12.018,0,0.424,0.741,1.34e-06,0.0813,0.397,79.509,124000
62vwXXITnuKIaCabwWXyhm,Jovem Tralha,Felp 22,59,rap,0.736,0.699,10,-4.216,0,0.0399,0.0924,0.0,0.124,0.416,135.924,202059
38ItDFrQLT7gVDCgonZohb,Party Crashers - Original Mix,Tomsize,14,edm,0.524,0.831,2,-3.943,1,0.0512,0.00149,0.0477,0.0662,0.151,132.035,196818
66bK3z2IYq1kbTCJfbAEV7,Party Time,Tiësto,55,edm,0.635,0.878,0,-4.753,1,0.07,0.0103,0.538,0.338,0.414,125.002,166560
29zkoUsOE50f0I3n44LjjU,Comfortably Numb - 2011 Remastered Version,Pink Floyd,11,rock,0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,382297
6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,67,rock,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.065,0.384,0.954,149.229,292173
2gDwgvtJJDkRLzoks6BgSE,DIZZY,KAS,55,rap,0.697,0.547,5,-10.548,1,0.117,0.0656,0.0,0.233,0.741,76.962,219740
1cdxASY14bpbX32PV8KR2a,The Dumbo's Party,Alizzmatic,21,edm,0.768,0.967,10,-6.685,0,0.051,0.0949,0.85,0.0904,0.788,127.964,147187
42M35GsUidMAgXfH1mPUa3,It's Time - Live London Sessions / 2013,Imagine Dragons,39,latin,0.525,0.497,8,-7.913,1,0.0285,0.108,0.0,0.095,0.394,101.868,249880
7K3ov6gvO95n6M90q2Wfnz,Maria João,Paula Caju,26,latin,0.653,0.641,11,-7.587,0,0.0472,0.197,0.000245,0.177,0.696,108.973,213000
0jvqmWRCyv7xnxqrtinbHJ,Next To Me,Axel Johansson,54,pop,0.445,0.597,8,-6.724,1,0.0575,0.158,2.21e-06,0.128,0.263,175.903,179500
3vMIAawCfJdR6A86JGqLc5,4AM,Melanie Fiona,51,r&b,0.467,0.445,0,-7.155,0,0.0448,0.628,0.0,0.0798,0.344,128.399,290027
3f6rlmQJ5pumaycQCbTPIk,Slow Mo 3,Leozin,56,rap,0.643,0.529,1,-9.288,1,0.0421,0.269,0.0434,0.255,0.208,114.997,169058
5ZY7Gug850kv4heJcWZGHM,Just Like Paradise,David Lee Roth,55,rock,0.611,0.853,2,-4.983,1,0.034,0.0219,0.0,0.671,0.376,135.558,243280
3QmesrvdbPjwf7i40nht1D,Everlong - Acoustic Version,Foo Fighters,69,latin,0.643,0.344,2,-11.342,1,0.0349,0.909,0.0112,0.106,0.547,144.171,250907
5T8xLLlhAI90EV5cOkm0np,Thug Money,Trick Daddy,5,rap,0.73,0.573,1,-10.496,1,0.146,0.329,3.8e-06,0.194,0.819,158.973,269227
6yyvJNrpOP4bZHRdMqK423,1.Casino of Tricks,Tetengo,17,edm,0.614,0.836,0,-7.943,0,0.0446,0.00349,0.804,0.115,0.427,126.993,192756
28fkptp3jDebDqBXAOjlG8,Amor De Feisbuk (Facebook),Danilo Parra,9,latin,0.767,0.961,0,-4.437,1,0.0499,0.0718,1.21e-06,0.0628,0.967,110.026,188067
40IzXkMLfTKAgRvfJvqmCx,The Boys Are Back In Town,Thin Lizzy,3,rock,0.442,0.851,8,-5.038,1,0.0707,0.216,1.53e-06,0.11,0.672,81.427,264613
3tH16kQXSDJpawV0HvCj2E,Next Lifetime,Erykah Badu,2,r&b,0.643,0.413,8,-11.929,0,0.0564,0.129,0.00105,0.095,0.339,130.026,386612
7vg9GhFItV9HmHtsex5NJ1,La Cancion Mas Triste de MI Vida,Omega El CTM,38,latin,0.74,0.822,4,-3.686,0,0.252,0.07,0.0,0.242,0.562,89.087,233844
2hkZW3Vo9qhkJ0NNYjWtnE,Wild Like The Wind - Benny Benassi & DJ Licious Remix,Deorro,18,edm,0.681,0.722,4,-7.738,1,0.0289,0.0153,0.138,0.212,0.223,121.925,183954
4VgEM12OeaN3GyBV487Me7,Holiday,Green Day,67,pop,0.552,0.89,8,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525,232680
5qlSH8Be6djCR8QLWgr1ZY,Self-love,Binoy,43,rap,0.868,0.613,4,-8.997,0,0.12,0.0717,0.000185,0.0864,0.516,99.964,165600
0Lc8GyUK7i6DWn6fL4Za22,The Struggle Is Real,Struggle Jennings,54,rap,0.715,0.716,2,-5.254,1,0.0383,0.108,0.0,0.295,0.0619,128.005,249014
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,83,rock,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400
17G9G5tBsdzmKmoHIh00sX,Me Gusta - Remix,Natti Natasha,70,latin,0.853,0.766,1,-3.527,0,0.0401,0.0247,3.4e-06,0.272,0.835,96.01,197013
4Bs9NcSkWJ1uuV7lHnTXxd,Since I Seen't You,Anthony Hamilton,42,r&b,0.432,0.711,4,-7.081,0,0.346,0.0859,8.24e-05,0.103,0.532,89.917,195853
3G6hxSp260RzGw4sOiDOQ3,Case Of The Ex (Whatcha Gonna Do),Mýa,53,r&b,0.772,0.686,1,-4.715,0,0.0405,0.0555,0.000107,0.0725,0.347,98.0,236907
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,pop,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640
2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,Avicii,10,pop,0.634,0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760
2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,69,pop,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,251173
1AAbYwMYq0JE37F06XUeXA,Whatever,Jill Scott,43,r&b,0.669,0.557,10,-8.451,0,0.274,0.128,0.000517,0.176,0.741,170.093,266693
0sT86uFdDw1mfkOGYT01bQ,"I Am The Highway - Live At Queen Elizabeth Theatre, Toronto, ON/2011",Chris Cornell,50,rock,0.283,0.296,9,-4.312,0,0.0288,0.628,0.0,0.887,0.1,95.284,296707
7EI2xT47KTqGvXHvbx4tJ7,Black Shaolin,Prince Kane,30,latin,0.894,0.786,6,-6.172,1,0.277,0.117,0.000366,0.0302,0.846,140.057,179980
3KC4yUF3ppbGkczrHmT5lS,Fucking Up Profits,Migos,32,r&b,0.843,0.722,9,-3.488,0,0.195,0.035,0.0,0.134,0.536,142.025,294973
6lvKBxr2KRLwC4qI16Gj69,Again Now,Kharfi,43,latin,0.723,0.622,9,-6.624,0,0.0648,0.0396,0.0,0.161,0.128,104.07,162692
30SkJsH3SlT92BXfwdFJe2,Dreamer,Thomas Gold,42,latin,0.69,0.656,10,-4.752,0,0.0512,0.115,0.0,0.0893,0.808,95.939,164094
7JXZq0JgG2zTrSOAgY8VMC,Jungle,Drake,70,r&b,0.69,0.235,7,-8.651,1,0.0541,0.618,0.000144,0.107,0.378,99.906,320400
26E5XogqhqTvmjH5nPW2Q6,What I'm Used To,Nick Luebke,15,r&b,0.649,0.608,7,-9.08,0,0.027,0.288,0.0,0.318,0.331,100.005,159554
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,82,rock,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653
29csiYMOfBmLmGwxmISrMy,Fuiste Tú,Ricardo Arjona,74,latin,0.591,0.672,5,-3.515,1,0.0375,0.622,0.0,0.112,0.267,139.939,265307
3mU0DbuWtUX5KCaovOQZVK,Rosa Pastel,Belanova,61,pop,0.81,0.612,11,-7.054,0,0.0311,0.0186,0.00875,0.43,0.629,127.994,185920
6kN06eEOblRAuWI0xUUS91,¿Quien Tu Eres?,Bad Bunny,71,rap,0.727,0.58,2,-6.804,0,0.136,0.185,3.58e-06,0.125,0.325,137.048,159229
5G3NKZf1Gqs7dQnY4Miliy,Olha Pro Oclin,Sidoka,67,rap,0.901,0.484,5,-11.169,0,0.117,0.0367,2.25e-05,0.198,0.766,130.02,221490
7i38EXhbFJjF5tGvTsJMmx,Otro Día Más Sin Verte,Jon Secada,62,latin,0.747,0.67,1,-10.379,1,0.0287,0.0165,7.92e-05,0.0499,0.691,105.908,327240
0Ulpm8SoYA6e7ZDdFqzc97,Depiction,Wenzel,57,rap,0.595,0.285,11,-14.36,0,0.0371,0.973,0.946,0.146,0.305,130.021,118154
7Dtukb9NLJs1i0lohMlIC5,Detroit Rock City,KISS,5,rock,0.546,0.91,5,-6.736,1,0.061,0.0442,5.61e-05,0.263,0.458,90.58,215899
4akqDi0F86Avv9yhujAk9P,Before You Hit The Ground,Jonny Lang,43,rock,0.724,0.876,11,-5.854,0,0.0873,0.16,0.00278,0.116,0.812,92.169,234133
6NIc9aJLGBJG2HcVPx8kE9,Slow,Animate Objects,16,r&b,0.825,0.633,11,-9.328,1,0.117,0.583,0.000749,0.11,0.483,110.258,246813
2m1uCqWvhy26vKSDKbfBf2,Otra Más,SANTI,42,rap,0.663,0.583,9,-4.339,0,0.179,0.452,2.4e-06,0.0866,0.325,151.971,208421
5qL0q7I7Cx4PmzjsErLTT2,Temple,SwuM,45,rap,0.645,0.739,5,-6.707,0,0.0429,0.836,0.925,0.384,0.127,87.976,98352
29Ddz0FZ4c3ICEs1CNQ9nX,Leaving,Blinders,48,edm,0.607,0.949,9,-4.725,0,0.197,0.0992,7.07e-05,0.117,0.26,127.805,171562
66s45uMhk7Y4z0xUgESdm3,Unwell,Matchbox Twenty,62,rock,0.442,0.793,9,-5.152,1,0.0347,0.0456,0.0,0.328,0.437,80.985,237267
2Z9B8sd6HgEfCWqvOfhFD0,Everybody Wants You - Remastered 2002,Billy Squier,55,rock,0.529,0.906,7,-6.116,1,0.0517,0.105,3.78e-05,0.0757,0.965,131.847,228147
3Yq6KrF4TLfFxJgVqkD8zm,Joy,Mary Mary,28,r&b,0.799,0.606,6,-7.029,0,0.0996,0.0929,0.00116,0.238,0.846,90.108,250867
4Z1PxG6UTqVhsc6SzjBip7,Live for the Night - W & W Remix,Krewella,29,edm,0.571,0.96,3,-3.48,0,0.0996,0.00261,0.0314,0.288,0.192,128.024,308893
6UFivO2zqqPFPoQYsEMuCc,Bags,Clairo,70,pop,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520
1RPhSs2lDYKjDsELKtPvQd,Get Your Walk On,Xzibit,52,rap,0.909,0.74,1,-2.361,1,0.26,0.0562,0.0,0.0593,0.802,97.855,219840
3K0vdUuu8KAxKoHF3EYQA8,W.A.L,Valley,0,pop,0.634,0.674,11,-10.269,1,0.0486,0.563,0.00262,0.13,0.572,103.021,222147
0tPShxf8VJUH6RBDEP3tVB,Bake Sale (feat. Travis Scott),Wiz Khalifa,58,rap,0.864,0.551,3,-5.198,1,0.22,0.144,0.0,0.104,0.38,139.934,238534
6pqawkYEUzzuKve6QNfBaT,Sultans Of Swing,Dire Straits,9,rock,0.73,0.869,5,-7.307,1,0.0294,0.0605,0.0608,0.335,0.903,148.152,346600
5TnqiR1A6QSKWW4YL8Z3Yb,For You,Stesso,34,edm,0.399,0.645,10,-5.983,1,0.0734,0.0895,0.0,0.1,0.245,122.603,202739
1IDgkox263J3wzZOew2ZFR,Do It - Original Mix,Wheats,7,edm,0.708,0.86,2,-7.432,1,0.063,0.00163,0.823,0.0632,0.424,124.002,403922
1YekSxsAlGlYvm9zjLsKdh,Did I Mention,Jeff Lewis,59,pop,0.691,0.877,7,-2.954,1,0.159,0.0393,0.0,0.0325,0.968,161.935,153787
3pFrmDEYiSfvTFvTdqO6kY,Islands in the Stream,Love Canon,1,r&b,0.642,0.698,7,-6.907,1,0.0256,0.616,0.0,0.187,0.628,111.96,244000
4Ld00UQYL3aPcK4yOnv0JP,Rainbow In The Dark,Dio,2,rock,0.511,0.917,9,-8.052,0,0.0378,8.57e-05,0.5,0.0418,0.652,117.564,252920
3CltfqYIdqRzTXmpJrM4Kf,Yugo Desigual,Indiomar,48,latin,0.687,0.844,6,-2.38,0,0.166,0.276,0.0,0.217,0.61,170.02,214676
3BmjebvpNDVbcVf22BrNNR,Tunnels,MS MR,26,pop,0.688,0.749,11,-7.51,1,0.0353,0.00419,0.0123,0.044,0.798,135.022,204480
2egI1hFZDAYrkCgtepoore,Cristina (feat. Shelow Shaq),Maffio,77,latin,0.861,0.599,1,-4.205,1,0.246,0.183,0.0,0.0921,0.869,102.119,186893
19aAvyfu96PEYMVigkJTgN,Follow Me,Syn Cole,3,pop,0.698,0.909,5,-2.713,0,0.0336,0.453,0.00867,0.0966,0.439,121.987,180984
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything,Pitbull,79,pop,0.671,0.939,8,-3.206,1,0.161,0.192,0.0,0.298,0.529,129.023,252307
01FBBpA6WBl3arX7pxTFwO,Not To Much - Remastered 2016,Don Omar,44,latin,0.752,0.726,1,-4.59,0,0.0564,0.0197,0.0,0.203,0.261,92.004,211520
2dieHErJLwG7fOzD8WAtFO,Lookin' at Me (feat. Puff Daddy),Mase,47,rap,0.743,0.516,11,-8.27,0,0.397,0.028,1.89e-05,0.273,0.614,188.247,255160
6ayCEojiJIe5d8DwXVlGU4,Domingo (feat. Cosculluela),Reykon,66,latin,0.816,0.733,0,-6.587,1,0.0448,0.124,0.0,0.0812,0.571,93.022,222483
3a7g0gSKdcYqJIH4EldHXh,"My Forbidden Lover (original Power 12"" Mix)",Tapps,43,latin,0.794,0.744,0,-6.067,1,0.0544,0.0215,2.82e-05,0.0431,0.963,129.971,453352
5StUs128KSibE16fxntBSL,Kanye West (feat. Wyclef Jean),Young Thug,52,rap,0.851,0.614,5,-6.668,0,0.1,0.046,0.0,0.0716,0.429,107.971,342720
7pW81pPhFRm2zcMM8xemyA,Antes y Después De Ti,Ralphy Dreamz,55,latin,0.793,0.651,5,-7.308,1,0.0339,0.262,9.19e-06,0.107,0.855,125.001,174961
20vHuJe3q46MNt4Zj5UNQ5,Easy Go,Grandtheft,45,rap,0.681,0.922,5,-3.592,1,0.0779,0.107,0.00167,0.0938,0.566,156.071,190912
5qN1G8fSHq4Sv5FRoOkNGu,Por Eso Vine,Paulo Londra,77,rap,0.76,0.646,8,-5.048,0,0.433,0.233,0.0,0.0905,0.625,188.009,178534
4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,68,pop,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,264493
76gCEZkHTzU8lY3aY6mFRM,Sumiu do Mapa - Ao Vivo,Lucas Lucco,69,edm,0.809,0.848,7,-3.782,1,0.0386,0.319,0.0,0.64,0.768,125.01,147669
